Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Code Couleur,Code Condition,PPI
1680.0,Occasion,16.0,0.0,ASUS,autre,13.4,10,5,0.0
550.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,232.0
120.0,Occasion,6.0,700.0,ASUS,rouge,15.6,4,5,0.0
89.9,Occasion,8.0,480.0,HP,autre,17.3,10,5,0.0
1300.0,Occasion,16.0,256.0,Dell,noir,13.0,0,5,169.0
75.0,Occasion,4.0,64.0,HP,blanc,14.1,1,5,111.0
230.0,Occasion,8.0,128.0,ASUS,autre,14.0,10,5,0.0
340.0,Ouvert (jamais utilisé),16.0,256.0,Dell,gris,14.0,2,1,157.0
49.0,Occasion,4.0,160.0,Toshiba,blanc,15.6,1,5,100.0
169.0,Très bon état - Reconditionné,8.0,620.0,Panasonic,noir,12.0,0,3,0.0
80.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,0.0
240.0,Très bon état - Reconditionné,16.0,512.0,DELL,noir,12.0,0,3,0.0
125.0,Occasion,256.0,256.0,Dell,noir,12.5,0,5,0.0
70.0,Occasion,128.0,128.0,Lenovo,autre,14.0,10,5,0.0
338.47,Occasion,16.0,512.0,Apple,gris,15.4,2,5,221.0
1004.96,Neuf,16.0,256.0,Apple,bleu,13.0,3,0,0.0
900.0,Occasion,32.0,1024.0,Lenovo,autre,14.0,10,5,0.0
79.0,Occasion,8.0,8.0,Apple,autre,13.0,10,5,0.0
75.0,Occasion,4.0,500.0,HP,gris,17.3,2,5,0.0
155.0,Occasion,6.0,256.0,HP,autre,17.3,10,5,0.0
990.0,Occasion,64.0,1024.0,Razer,autre,17.0,10,5,0.0
190.0,Occasion,8.0,5.0,Huawei,gris,14.0,2,5,157.0
40.0,Occasion,4.0,600.0,HP,autre,13.0,10,5,0.0
1280.0,Occasion,16.0,512.0,Apple,autre,16.0,10,5,0.0
125.0,Occasion,4.0,256.0,Lenovo,autre,15.6,10,5,0.0
49.0,Occasion,2.0,32.0,HP,noir,14.0,0,5,0.0
129.0,État correct - Reconditionné,8.0,620.0,Panasonic,noir,12.0,0,4,0.0
45.0,Ouvert (jamais utilisé),2.0,32.0,Danew,gris,10.1,2,1,149.0
279.0,Occasion,16.0,512.0,Dell,autre,15.6,10,5,0.0
495.0,Occasion,32.0,512.0,HP,autre,14.0,10,5,0.0
59.0,Occasion,4.0,320.0,Lenovo,autre,14.1,10,5,0.0
249.0,Parfait état - Reconditionné,16.0,480.0,Dell,noir,15.6,0,2,100.0
150.0,Occasion,4.0,128.0,Panasonic,autre,10.1,10,5,0.0
195.0,Occasion,8.0,256.0,ASUS,autre,15.6,10,5,0.0
120.0,Occasion,4.0,128.0,Lenovo,gris,10.1,2,5,0.0
102.82,Occasion,8.0,256.0,Panasonic,gris,25.0,2,5,88.0
390.0,Occasion,16.0,500.0,MSI,autre,17.3,10,5,0.0
360.0,Occasion,512.0,512.0,Dell,autre,13.0,10,5,0.0
390.0,Occasion,512.0,512.0,Google,autre,13.0,10,5,0.0
145.0,Occasion,8.0,256.0,HP,gris,13.3,2,5,0.0
495.0,Occasion,16.0,256.0,Microsoft,autre,12.5,10,5,0.0
487.8,Occasion,16.0,2048.0,HP,gris,15.0,2,5,147.0
449.0,Occasion,32.0,1024.0,Dell,gris,15.6,2,5,141.0
250.0,Occasion,12.0,237.0,Lenovo,noir,15.6,0,5,0.0
150.0,Occasion,8.0,,ASUS,autre,14.0,10,5,0.0
159.0,Occasion,256.0,20.0,Acer,noir,15.0,0,5,85.0
135.0,Occasion,4.0,256.0,Lenovo,autre,15.6,10,5,0.0
170.0,Occasion,4.0,300.0,Unowhy,noir,13.3,0,5,170.0
125.0,Occasion,4.0,64.0,ASUS,noir,14.0,0,5,112.0
29.99,Occasion,8.0,700.0,HP,autre,14.0,10,5,0.0
325.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,0.0
135.0,Occasion,4.0,256.0,ASUS,autre,15.6,10,5,0.0
220.0,État correct - Reconditionné,16.0,512.0,DELL,noir,12.0,0,4,0.0
75.0,Occasion,4.0,64.0,HP,blanc,14.1,1,5,111.0
240.0,Occasion,8.0,256.0,Apple,autre,13.0,10,5,232.0
950.0,Occasion,8.0,256.0,Apple,autre,15.0,10,5,0.0
99.9,Occasion,8.0,256.0,Lenovo,autre,17.3,10,5,0.0
80.0,Occasion,8.0,256.0,Lenovo,autre,15.6,10,5,141.0
495.0,Occasion,8.0,1024.0,ASUS,autre,17.3,10,5,0.0
275.0,Occasion,8.0,500.0,ASUS,autre,15.6,10,5,0.0
90.0,Occasion,8.0,256.0,HP,gris,12.5,2,5,0.0
250.0,Occasion,8.0,128.0,Lenovo,noir,14.0,0,5,157.0
125.0,Occasion,4.0,128.0,Lenovo,autre,15.6,10,5,0.0
200.0,État correct - Reconditionné,8.0,512.0,DELL,noir,12.0,0,4,0.0
1850.0,Occasion,32.0,1024.0,Apple,autre,16.0,10,5,0.0
550.0,Occasion,16.0,512.0,Microsoft,noir,15.0,0,5,0.0
99.0,Neuf,4.0,240.0,Lenovo,noir,12.1,0,0,130.0
39.7,Occasion,4.0,500.0,Lenovo,autre,14.1,10,5,0.0
105.0,Occasion,6.0,1024.0,ASUS,gris,15.6,2,5,100.0
89.0,Occasion,4.0,32.0,Acer,autre,14.0,10,5,0.0
169.0,Occasion,8.0,0.0,Lenovo,noir,12.1,0,5,0.0
120.0,Occasion,6.0,500.0,MSI,noir,17.3,0,5,127.0
85.0,Occasion,8.0,128.0,Dell,noir,14.1,0,5,111.0
165.0,Occasion,16.0,16.0,Dell,marron,14.0,8,5,157.0
145.0,Occasion,8.0,256.0,HP,autre,14.0,10,5,0.0
340.0,Ouvert (jamais utilisé),16.0,512.0,HP,gris,17.3,2,1,127.0
149.99,Occasion,16.0,16.0,HP,autre,14.0,10,5,157.0
900.0,Occasion,16.0,512.0,Samsung,gris,13.3,2,5,166.0
135.0,Occasion,8.0,256.0,Lenovo,autre,14.0,10,5,0.0
199.0,Occasion,8.0,256.0,Dell,autre,14.0,10,5,0.0
380.0,Très bon état - Reconditionné,16.0,512.0,Lenovo,gris,13.0,2,3,0.0
205.0,Occasion,8.0,256.0,Intel,gris,14.0,2,5,157.0
318.34,Occasion,16.0,512.0,MSI,noir,15.6,0,5,141.0
125.0,Occasion,8.0,256.0,Lenovo,autre,15.6,10,5,0.0
250.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,227.0
119.0,Occasion,4.0,240.0,ASUS,blanc,17.3,1,5,0.0
289.0,Occasion,16.0,16.0,ASUS,autre,14.0,10,5,157.0
250.0,Neuf,8.0,0.0,ASUS,noir,12.1,0,0,130.0
210.0,Occasion,12.0,256.0,Lenovo,noir,14.0,0,5,0.0
59.99,Occasion,4.0,1024.0,Dell,autre,15.6,10,5,0.0
700.0,Neuf,16.0,512.0,ASUS,bleu,14.0,3,0,0.0
155.0,Occasion,4.0,256.0,ASUS,autre,15.6,10,5,0.0
125.0,Occasion,4.0,256.0,Toshiba,autre,15.6,10,5,0.0
125.0,Occasion,4.0,256.0,Acer,autre,15.6,10,5,0.0
135.0,Occasion,4.0,256.0,Toshiba,autre,15.6,10,5,0.0
72.0,Occasion,8.0,1.0,Lenovo,autre,15.6,10,5,0.0
100.0,Occasion,512.0,75.0,HP,autre,15.0,10,5,0.0
125.0,Occasion,4.0,256.0,HP,autre,15.6,10,5,0.0
70.58,Neuf,2.0,16.0,KLIPAD,gris,10.1,2,0,149.0
125.0,Occasion,4.0,128.0,HP,autre,12.0,10,5,0.0
400.0,Occasion,512.0,512.0,ASUS,noir,14.0,0,5,157.0
125.0,Occasion,4.0,256.0,Packard Bell,autre,14.0,10,5,0.0
395.0,Occasion,8.0,256.0,Apple,autre,14.0,10,5,0.0
595.0,Occasion,16.0,512.0,HP,autre,14.0,10,5,0.0
199.0,Occasion,8.0,128.0,Apple,gris,13.0,2,5,232.0
199.99,Occasion,16.0,256.0,Dell,noir,14.0,0,5,112.0
133.0,Occasion,4.0,500.0,HP,noir,13.3,0,5,0.0
175.0,Occasion,4.0,256.0,HP,autre,17.3,10,5,0.0
739.4,Occasion,16.0,1.0,MSI,noir,15.0,0,5,147.0
189.99,Occasion,16.0,256.0,Lenovo,autre,14.0,10,5,0.0
145.0,Occasion,4.0,256.0,Samsung,autre,17.3,10,5,0.0
89.0,Occasion,4.0,128.0,Samsung,noir,17.3,0,5,0.0
389.99,Occasion,32.0,512.0,Lenovo,noir,14.0,0,5,0.0
197.63,Parfait état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,2,157.0
450.0,Occasion,8.0,8.0,ASUS,noir,17.3,0,5,106.0
149.0,Occasion,8.0,1024.0,Acer,noir,17.3,0,5,106.0
450.0,Occasion,16.0,1024.0,Apple,autre,13.0,10,5,0.0
290.0,Occasion,16.0,512.0,Dell,gris,13.3,2,5,166.0
105.0,Occasion,8.0,512.0,HP,gris,14.0,2,5,0.0
145.0,Occasion,8.0,256.0,Lenovo,autre,14.0,10,5,0.0
289.0,Occasion,256.0,256.0,Lenovo,noir,15.0,0,5,0.0
329.0,Occasion,16.0,500.0,Lenovo,noir,15.6,0,5,141.0
89.0,Occasion,8.0,1024.0,HP,noir,15.6,0,5,0.0
59.99,Occasion,8.0,500.0,Samsung,autre,15.6,10,5,0.0
199.0,Occasion,256.0,256.0,Panasonic,autre,7.0,10,5,0.0
170.0,Occasion,3.0,4.0,HP,autre,15.6,10,5,0.0
209.9,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,210.0
89.0,Occasion,8.0,750.0,Toshiba,noir,15.6,0,5,0.0
149.99,Occasion,8.0,256.0,Dell,noir,14.0,0,5,0.0
400.0,Neuf,512.0,512.0,celeron,violet,16.1,9,0,0.0
450.0,Occasion,8.0,512.0,ASUS,noir,15.6,0,5,141.0
270.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,141.0
70.0,Occasion,4.0,120.0,Toshiba,gris,15.6,2,5,0.0
95.0,Occasion,8.0,500.0,HP,gris,15.6,2,5,0.0
1600.0,Ouvert (jamais utilisé),32.0,1024.0,Dell,gris,17.0,2,1,130.0
199.99,Occasion,8.0,256.0,ASUS,bleu,13.3,3,5,166.0
190.0,Occasion,16.0,250.0,Dell,autre,12.0,10,5,184.0
175.0,Occasion,4.0,256.0,Acer,autre,14.0,10,5,0.0
145.0,Occasion,4.0,256.0,Sony,autre,17.3,10,5,0.0
149.0,État correct - Reconditionné,8.0,256.0,Lenovo,noir,12.0,0,4,0.0
1590.0,Ouvert (jamais utilisé),16.0,512.0,ASUS,gris,14.0,2,1,0.0
680.0,Occasion,8.0,512.0,Apple,autre,13.0,10,5,0.0
230.0,Occasion,8.0,256.0,Lenovo,autre,12.5,10,5,176.0
155.0,Occasion,4.0,256.0,HP,autre,15.6,10,5,0.0
189.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,13.3,0,3,0.0
750.0,Occasion,32.0,1024.0,Dell,autre,13.0,10,5,0.0
220.0,Occasion,16.0,512.0,HP,gris,14.0,2,5,157.0
229.9,Occasion,8.0,256.0,Dell,gris,15.6,2,5,0.0
590.0,Occasion,16.0,256.0,Microsoft,gris,13.5,2,5,0.0
130.0,Occasion,8.0,480.0,Acer,noir,15.6,0,5,100.0
125.0,Occasion,4.0,32.0,HP,autre,15.6,10,5,0.0
350.0,Occasion,32.0,500.0,Dell,autre,14.0,10,5,0.0
150.0,Occasion,4.0,512.0,Acer,noir,16.0,0,5,98.0
1120.0,Occasion,16.0,512.0,Apple,gris,14.0,2,5,0.0
160.78,Occasion,8.0,256.0,Lenovo,noir,12.5,0,5,125.0
155.0,Occasion,4.0,256.0,Toshiba,autre,17.3,10,5,0.0
595.0,Occasion,16.0,512.0,HP,autre,14.0,10,5,0.0
101.0,Occasion,8.0,500.0,Lenovo,autre,14.0,10,5,0.0
160.0,Occasion,8.0,128.0,Apple,gris,13.0,2,5,131.0
433.13,Occasion,8.0,128.0,GPD,gris,7.0,2,5,0.0
395.0,Occasion,16.0,500.0,HP,autre,17.3,10,5,0.0
295.0,Occasion,16.0,512.0,Huawei,autre,16.0,10,5,0.0
335.0,Occasion,20.0,500.0,Dell,noir,15.6,0,5,141.0
420.0,Ouvert (jamais utilisé),16.0,512.0,Lenovo,gris,15.6,2,1,141.0
300.0,Occasion,16.0,256.0,HP,autre,14.0,10,5,0.0
225.0,Occasion,12.0,1024.0,HP,gris,17.0,2,5,108.0
57.0,Occasion,6.0,500.0,HP,noir,15.6,0,5,100.0
99.0,Occasion,6.0,1.0,Apple,gris,13.0,2,5,0.0
520.0,Occasion,256.0,256.0,Apple,gris,15.4,2,5,0.0
235.0,Occasion,16.0,500.0,HP,gris,14.0,2,5,0.0
100.0,Occasion,8.0,8.0,Acer,noir,14.0,0,5,157.0
82.0,Occasion,6.0,500.0,HP,marron,15.6,8,5,100.0
72.53,Occasion,4.0,320.0,Acer,noir,17.3,0,5,0.0
230.0,Occasion,16.0,256.0,HP,gris,13.3,2,5,166.0
345.0,Occasion,16.0,512.0,Apple,gris,15.4,2,5,221.0
125.0,Occasion,4.0,256.0,Toshiba,autre,15.6,10,5,0.0
77.0,Occasion,8.0,500.0,Lenovo,autre,15.6,10,5,0.0
400.0,Occasion,8.0,256.0,Apple,autre,13.0,10,5,232.0
47.91,Ouvert (jamais utilisé),2.0,16.0,KLIPAD,gris,10.1,2,1,149.0
600.0,Occasion,16.0,100.0,Acer,noir,17.3,0,5,127.0
900.0,Occasion,16.0,512.0,ASUS,noir,17.3,0,5,127.0
90.0,Occasion,8.0,500.0,ASUS,noir,15.6,0,5,100.0
124.9,Très bon état - Reconditionné,8.0,256.0,ASUS,blanc,15.6,1,3,0.0
599.0,Occasion,8.0,256.0,Apple,autre,13.3,10,5,227.0
135.0,Occasion,8.0,256.0,HP,autre,15.6,10,5,0.0
250.0,Occasion,16.0,1024.0,HP,noir,24.0,0,5,92.0
900.0,Occasion,8.0,256.0,Apple,gris,13.6,2,5,225.0
720.0,Occasion,16.0,1024.0,ASUS,noir,14.0,0,5,157.0
99.0,Occasion,,,Dell,noir,14.0,0,5,157.0
175.0,Occasion,4.0,256.0,ASUS,autre,17.3,10,5,0.0
40.0,Occasion,1.0,120.0,Dell,autre,15.6,10,5,0.0
550.0,Occasion,16.0,1024.0,Lenovo,noir,15.6,0,5,0.0
55.0,Occasion,4.0,250.0,Dell,autre,13.3,10,5,118.0
160.0,Occasion,4.0,256.0,Dell,gris,13.3,2,5,166.0
750.0,Neuf,512.0,512.0,Acer,noir,15.6,0,0,0.0
40.0,Occasion,4.0,120.0,Acer,violet,15.6,9,5,100.0
279.0,Occasion,16.0,256.0,Dell,autre,13.0,10,5,169.0
395.0,Occasion,8.0,512.0,ASUS,autre,15.6,10,5,0.0
150.0,Occasion,3.0,250.0,Acer,noir,16.0,0,5,98.0
189.99,Occasion,8.0,256.0,Lenovo,noir,13.3,0,5,166.0
300.0,Occasion,16.0,1024.0,ASUS,autre,15.6,10,5,141.0
495.0,Occasion,32.0,256.0,Lenovo,autre,15.6,10,5,0.0
400.0,Occasion,16.0,1024.0,MSI,gris,15.6,2,5,141.0
90.0,Occasion,8.0,512.0,HP,autre,13.0,10,5,0.0
185.0,Occasion,16.0,500.0,HP,gris,14.0,2,5,112.0
620.0,Occasion,16.0,512.0,ASUS,autre,17.3,10,5,0.0
219.95,Occasion,32.0,10.0,Apple,bleu,13.0,3,5,0.0
219.0,État correct - Reconditionné,16.0,256.0,Dell,noir,14.0,0,4,112.0
109.9,État correct - Reconditionné,8.0,256.0,HP,noir,15.6,0,4,0.0
110.0,Occasion,4.0,32.0,Lenovo,bleu,11.6,3,5,135.0
295.0,Occasion,8.0,256.0,Dell,autre,15.6,10,5,0.0
75.0,Occasion,4.0,0.0,Lenovo,noir,0.0,0,5,inf
69.0,Occasion,8.0,500.0,Lenovo,autre,15.6,10,5,0.0
399.0,Occasion,8.0,256.0,Apple,autre,12.0,10,5,0.0
299.0,Occasion,8.0,250.0,Panasonic,autre,14.1,10,5,111.0
95.0,Occasion,4.0,1024.0,ASUS,autre,15.6,10,5,0.0
350.0,Occasion,8.0,512.0,Apple,gris,12.0,2,5,0.0
450.0,Occasion,16.0,500.0,Apple,autre,17.0,10,5,0.0
145.0,Occasion,8.0,256.0,Fujitsu,autre,15.6,10,5,0.0
150.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
155.0,Occasion,4.0,256.0,Acer,autre,13.3,10,5,0.0
375.0,Occasion,32.0,512.0,Dell,gris,15.6,2,5,148.0
50.0,Occasion,512.0,60.0,Fujitsu,gris,15.4,2,5,0.0
340.0,Occasion,8.0,256.0,HP,gris,13.0,2,5,169.0
40.0,Occasion,1.0,250.0,Sony,autre,10.1,10,5,0.0
139.0,Occasion,8.0,128.0,Fujitsu,autre,14.0,10,5,112.0
175.0,Occasion,4.0,256.0,HP,autre,14.0,10,5,0.0
160.69,Occasion,8.0,256.0,Panasonic,gris,25.0,2,5,88.0
290.0,Occasion,8.0,128.0,Apple,gris,13.0,2,5,0.0
390.0,Occasion,16.0,512.0,Dell,noir,17.3,0,5,127.0
125.0,Occasion,8.0,500.0,Apple,blanc,13.3,1,5,0.0
199.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,13.3,0,3,0.0
139.0,Occasion,8.0,256.0,Lenovo,noir,12.5,0,5,0.0
469.0,Occasion,16.0,512.0,Lenovo,noir,15.6,0,5,141.0
54.33,Occasion,4.0,320.0,HP,noir,15.4,0,5,0.0
190.0,Occasion,8.0,1536.0,Apple,gris,15.4,2,5,110.0
115.0,Occasion,8.0,320.0,HP,autre,17.3,10,5,0.0
400.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,227.0
429.0,Très bon état - Reconditionné,16.0,500.0,Lenovo,noir,15.6,0,3,141.0
255.0,Occasion,16.0,256.0,dell précision,gris,15.6,2,5,141.0
80.0,Occasion,8.0,500.0,HP,noir,13.3,0,5,0.0
79.0,Occasion,4.0,128.0,HP,noir,15.6,0,5,0.0
149.0,Occasion,8.0,240.0,Lenovo,noir,12.5,0,5,125.0
300.0,Ouvert (jamais utilisé),16.0,512.0,Acer,gris,15.6,2,1,141.0
1200.0,Occasion,64.0,2048.0,Dell,gris,17.0,2,5,0.0
750.0,Occasion,16.0,256.0,Apple,gris,12.0,2,5,0.0
649.0,Occasion,32.0,512.0,Apple,gris,16.0,2,5,0.0
199.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,13.3,0,3,0.0
790.0,Occasion,8.0,1024.0,Panasonic,autre,10.1,10,5,218.0
140.0,Occasion,128.0,,HP,autre,13.1,10,5,98.0
65.0,Occasion,4.0,4.0,Lenovo,gris,15.0,2,5,0.0
150.0,Occasion,8.0,1024.0,ASUS,autre,15.0,10,5,0.0
139.0,Occasion,16.0,0.0,Dell,autre,13.0,10,5,0.0
155.0,Occasion,8.0,256.0,Dell,noir,13.3,0,5,0.0
759.0,État correct - Reconditionné,32.0,500.0,Apple,gris,16.0,2,4,0.0
395.0,Occasion,20.0,512.0,Lenovo,autre,15.6,10,5,0.0
580.0,Occasion,8.0,512.0,Apple,gris,13.0,2,5,232.0
250.0,Occasion,8.0,256.0,Lenovo,noir,13.0,0,5,169.0
189.0,Occasion,4.0,0.0,HP,gris,15.6,2,5,0.0
320.0,Occasion,8.0,240.0,Lenovo,noir,14.0,0,5,157.0
69.9,Occasion,4.0,5.0,Apple,autre,11.0,10,5,0.0
155.0,Occasion,4.0,256.0,Dell,noir,14.1,0,5,156.0
179.0,État correct - Reconditionné,8.0,8.0,Dell,noir,13.3,0,4,166.0
229.0,Occasion,8.0,256.0,Dell,gris,13.3,2,5,166.0
89.0,Occasion,8.0,1024.0,HP,gris,17.3,2,5,0.0
300.0,Occasion,8.0,1024.0,Huawei,gris,13.3,2,5,195.0
175.0,Occasion,4.0,256.0,Lenovo,autre,15.6,10,5,0.0
269.0,Occasion,16.0,256.0,Dell,noir,13.0,0,5,121.0
80.0,Occasion,8.0,240.0,HP,autre,17.0,10,5,130.0
75.0,Occasion,3.0,3.0,ASUS,autre,15.4,10,5,0.0
1200.0,Occasion,16.0,1024.0,Apple,autre,13.3,10,5,0.0
180.0,Occasion,8.0,256.0,Lenovo,noir,12.5,0,5,0.0
145.0,Occasion,4.0,256.0,Lenovo,autre,15.6,10,5,0.0
830.0,Ouvert (jamais utilisé),24.0,512.0,Lenovo,gris,14.1,2,1,156.0
165.9,Occasion,8.0,256.0,Dell,gris,14.0,2,5,0.0
525.0,Occasion,8.0,512.0,Lenovo,bleu,15.6,3,5,141.0
69.0,Occasion,6.0,256.0,Lenovo,noir,15.6,0,5,100.0
200.0,Occasion,8.0,500.0,ASUS,gris,17.3,2,5,0.0
250.0,Occasion,8.0,256.0,Lenovo,noir,16.0,0,5,142.0
149.99,Occasion,8.0,120.0,Dell,noir,14.0,0,5,0.0
260.0,Ouvert (jamais utilisé),4.0,128.0,Lenovo,gris,15.6,2,1,100.0
89.99,Occasion,4.0,256.0,Acer,gris,17.3,2,5,106.0
260.0,Occasion,8.0,256.0,HP,gris,12.3,2,5,179.0
84.0,Occasion,8.0,256.0,HP,autre,15.6,10,5,0.0
85.0,Occasion,4.0,1024.0,ASUS,gris,15.6,2,5,0.0
229.0,Occasion,16.0,240.0,Dell,gris,17.3,2,5,106.0
110.0,Occasion,8.0,250.0,Lenovo,autre,14.0,10,5,0.0
300.0,Occasion,2.0,250.0,Apple,gris,15.0,2,5,0.0
225.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,157.0
195.0,Neuf,16.0,256.0,- Sans marque/Générique -,gris,14.1,2,0,156.0
119.0,Occasion,4.0,32.0,ASUS,autre,14.0,10,5,0.0
119.0,Occasion,,,Dell,noir,14.0,0,5,157.0
109.99,Occasion,4.0,500.0,Dell,noir,14.0,0,5,112.0
250.0,Occasion,8.0,256.0,Dell,gris,15.6,2,5,141.0
35.0,Occasion,4.0,160.0,ASUS,noir,15.6,0,5,100.0
1799.0,Occasion,32.0,1024.0,Apple,gris,16.0,2,5,0.0
510.0,Occasion,16.0,256.0,Apple,gris,15.0,2,5,242.0
175.0,Occasion,4.0,256.0,Samsung,autre,17.3,10,5,0.0
190.0,Occasion,6.0,512.0,Dell,noir,14.0,0,5,157.0
125.0,Occasion,4.0,256.0,ASUS,autre,15.6,10,5,0.0
180.0,État correct - Reconditionné,8.0,256.0,DELL,noir,12.0,0,4,0.0
198.8,Occasion,8.0,64.0,Apple,gris,11.0,2,5,91.0
129.99,Occasion,512.0,20.0,Dell,noir,14.0,0,5,125.0
60.0,Occasion,512.0,30.0,Apple,blanc,12.0,1,5,0.0
110.0,Occasion,8.0,1024.0,Lenovo,noir,15.6,0,5,118.0
345.0,Occasion,32.0,256.0,Dell,gris,15.6,2,5,141.0
100.0,Occasion,4.0,128.0,Dell,noir,14.0,0,5,0.0
149.0,Occasion,4.0,128.0,Apple,gris,11.0,2,5,142.0
240.0,Occasion,24.0,512.0,Lenovo,noir,14.0,0,5,157.0
155.0,Occasion,8.0,256.0,Toshiba,autre,13.0,10,5,0.0
149.0,Occasion,256.0,128.0,Dell,autre,15.0,10,5,0.0
140.0,Occasion,16.0,256.0,Toshiba,blanc,15.6,1,5,0.0
79.99,Occasion,4.0,500.0,Lenovo,noir,13.5,0,5,163.0
159.9,Occasion,8.0,256.0,Dell,gris,14.0,2,5,0.0
52.0,Occasion,4.0,320.0,HP,noir,15.4,0,5,98.0
199.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,116.0
330.0,Occasion,4.0,150.0,HP,noir,20.1,0,5,99.0
64.0,Occasion,4.0,500.0,Lenovo,autre,15.6,10,5,0.0
40.0,Occasion,2.0,100.0,- Sans marque/Générique -,autre,10.2,10,5,0.0
81.62,Occasion,2.0,2.0,Dell,autre,14.0,10,5,0.0
450.0,Occasion,16.0,512.0,Microsoft,gris,13.0,2,5,277.0
128.95,Occasion,4.0,256.0,Panasonic,gris,25.0,2,5,88.0
110.0,Occasion,8.0,128.0,HP,noir,14.0,0,5,0.0
160.0,Occasion,4.0,128.0,Apple,autre,13.0,10,5,0.0
480.0,Occasion,8.0,512.0,Apple,autre,13.0,10,5,0.0
149.9,Très bon état - Reconditionné,8.0,256.0,Dell,gris,14.0,2,3,0.0
55.0,Occasion,2.0,160.0,Packard Bell,autre,10.1,10,5,0.0
320.0,Occasion,16.0,256.0,Dell,autre,14.0,10,5,0.0
1700.0,Ouvert (jamais utilisé),8.0,512.0,Apple,gris,14.0,2,1,258.0
110.0,Occasion,8.0,750.0,HP,gris,17.3,2,5,106.0
309.0,Occasion,8.0,256.0,Dell,noir,15.0,0,5,147.0
100.0,Occasion,2.0,4.0,Acer,autre,15.4,10,5,0.0
189.0,Occasion,8.0,750.0,ASUS,blanc,17.3,1,5,0.0
580.0,Neuf,16.0,1024.0,HP,gris,15.6,2,0,141.0
290.0,Occasion,16.0,1024.0,Lenovo,gris,15.6,2,5,0.0
229.99,Occasion,8.0,5.0,HP,gris,14.0,2,5,157.0
665.0,Neuf,16.0,512.0,Dell,gris,14.0,2,0,157.0
630.0,Occasion,8.0,512.0,Apple,gris,13.0,2,5,0.0
575.0,Occasion,16.0,16.0,Dell,autre,13.0,10,5,174.0
259.0,Occasion,16.0,1024.0,Acer,autre,17.3,10,5,127.0
249.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
568.61,Occasion,32.0,512.0,Lenovo,noir,14.0,0,5,157.0
305.38,Parfait état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,2,0.0
150.0,Occasion,8.0,256.0,Dell,autre,12.5,10,5,125.0
119.0,Occasion,8.0,0.0,Lenovo,noir,13.0,0,5,169.0
200.0,État correct - Reconditionné,16.0,256.0,DELL,noir,12.0,0,4,0.0
219.0,Occasion,8.0,256.0,HP,gris,13.0,2,5,0.0
1190.0,Occasion,512.0,512.0,Apple,gris,14.0,2,5,0.0
199.9,Occasion,8.0,256.0,Dell,autre,15.6,10,5,0.0
1350.0,Occasion,16.0,512.0,Apple,noir,15.3,0,5,0.0
800.0,Occasion,16.0,1024.0,Apple,gris,13.0,2,5,232.0
90.0,Occasion,16.0,500.0,HP,autre,13.0,10,5,121.0
110.0,Occasion,4.0,320.0,Acer,autre,18.4,10,5,0.0
130.0,Occasion,8.0,500.0,Dell,gris,14.1,2,5,107.0
149.0,Occasion,4.0,512.0,Dell,noir,12.5,0,5,125.0
100.0,Occasion,16.0,320.0,Dell,gris,14.0,2,5,157.0
499.99,Neuf,8.0,256.0,Samsung,gris,15.6,2,0,141.0
349.0,Occasion,8192.0,256.0,Dell,noir,14.0,0,5,157.0
150.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,0.0
890.0,Occasion,32.0,1024.0,Lenovo,noir,15.6,0,5,141.0
199.0,Occasion,4.0,128.0,Panasonic,gris,10.8,2,5,119.0
889.0,Occasion,16.0,1024.0,Dell,gris,14.0,2,5,0.0
75.0,Occasion,4.0,0.0,Samsung,noir,16.1,0,5,97.0
275.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
259.99,Occasion,16.0,1024.0,Acer,noir,17.3,0,5,106.0
400.0,Ouvert (jamais utilisé),32.0,512.0,Dell,gris,14.0,2,1,157.0
630.0,Occasion,8.0,512.0,Apple,gris,13.0,2,5,0.0
150.0,Occasion,12.0,256.0,Lenovo,autre,15.6,10,5,0.0
299.0,Occasion,16.0,512.0,Dell,noir,14.0,0,5,112.0
90.0,Occasion,6.0,500.0,Lenovo,noir,15.6,0,5,100.0
125.0,Occasion,4.0,256.0,Packard Bell,autre,15.6,10,5,0.0
75.0,Occasion,4.0,4.0,HP,blanc,15.6,1,5,0.0
