ID,Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Résolution,Date de publication
v1|167049443555|0,90.00,Occasion,1 Go,100 Go,Acer,Gris,"15,4""",,2024-10-27T19:11:10.000Z
v1|286038319809|0,50.00,Occasion,4 Go,120 Go,ASUS,Noir,"15,6""",,2024-08-31T16:34:09.000Z
v1|396009892055|0,195.00,Occasion,6 Go,1 To,HP,,"15,6""",1366 x 768,2024-12-14T13:41:43.000Z
v1|204621686585|0,386.25,Occasion,4 Go,240 Go,Dell,,15.4'',1600 x 900,2024-01-18T11:03:23.000Z
v1|326306395912|0,290.00,Occasion,16 Go,256 Go,HP,Gris,"15,6""",1920 x 1080,2024-10-16T20:32:12.000Z
v1|285607701942|0,189.90,Occasion,8 Go,256 Go,Lenovo,Noir,"12,2""",1920 x 1200,2023-12-14T21:03:22.000Z
v1|156584589589|0,479.99,Neuf,16 Go,512 Go,Acer,,"14""",,2024-12-15T22:27:20.000Z
v1|167183557185|0,192.78,Occasion,4 Go,64 Go,HP,Noir,14'',1366 x 768,2024-12-17T06:06:55.000Z
v1|176732691821|0,155.00,Occasion,4 Go,256 Go,ASUS,,"15,6""",,2024-12-12T22:10:27.000Z
v1|285151122518|0,149.99,Occasion,4 Go,128 Go,Lenovo,Noir,"12""",2880 x 1920,2023-02-18T03:21:43.000Z
v1|226490139713|0,1800.00,Occasion,16 Go,512 Go,Apple,,"16""",,2024-12-10T12:33:18.000Z
v1|186748855627|0,199.90,Très bon état - Reconditionné,16 Go,512 Go,Dell,Noir,"14""",,2024-10-26T14:09:57.000Z
v1|387445820542|0,199.99,Occasion,4 Go,200Go,Acer,Argenté,14,1920 x 1080,2024-10-03T20:02:31.000Z
v1|276248683649|0,189.99,Occasion,16 Go,256 Go,Lenovo,Noir,"12,5""",,2023-12-25T19:20:49.000Z
v1|296242963193|0,233.84,Occasion,16 GB,512 Go,Dell,Noir,33.8cm,1366 x 768,2024-02-22T17:19:13.000Z
v1|266682522601|0,179.99,Très bon état - Reconditionné,8 Go,250 Go,HP,Argenté,"12,5""",1366 x 768,2024-02-19T17:40:28.000Z
v1|226498600408|0,890.00,Ouvert (jamais utilisé),8 Go,256 Go,Apple,Noir,"13,6""",2560 x 1664,2024-12-15T22:42:32.000Z
v1|196295470063|0,369.00,Très bon état - Reconditionné,8Go,256Go SSD,HP,Silver,"14"" Tactile",titre,2024-03-15T16:04:27.000Z
v1|395955132682|0,300.00,Occasion,32Go,256 Go,HP,Argenté,"14""",1920 * 1080,2024-11-30T13:46:41.000Z
v1|196843660534|0,230.00,Occasion,16 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-11-24T10:25:41.000Z
v1|225332788975|0,180.00,Occasion,8 Go,256 Go,Dell,,"12,5""",,2023-01-05T09:53:21.000Z
v1|166459577268|0,85.00,Occasion,4 Go,250 Go,Acer,,"17""",,2023-11-25T09:59:26.000Z
v1|196763506304|0,199.00,État correct - Reconditionné,8Go,256Go SSD,Dell,Noir,"14""",1366 x 768,2024-10-30T09:20:54.000Z
v1|355989835948|0,190.00,Occasion,8 Go,240Go,Dell,,"14""",1920 x 1080,2024-08-27T15:51:29.000Z
v1|335719710148|0,609.00,Très bon état - Reconditionné,32 Go,1 To,HP,,"15,6""",1920 x 1080,2024-12-09T13:34:38.000Z
v1|285757619998|0,299.90,Occasion,8 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-03-10T19:28:53.000Z
v1|356164526638|0,439.90,Occasion,8 Go,128 Go,Apple,Argenté,"13,3""",2560 x 1600,2024-10-18T06:30:42.000Z
v1|255535916920|0,569.00,Occasion,6 Go,256 Go,Panasonic,,"10,8""",1024 x 768,2022-05-14T15:50:49.000Z
v1|276737929135|0,68.44,Occasion,4 Go,SANS DISQUE DUR,Dell,,,,2024-11-18T17:37:26.000Z
v1|286214758181|0,190.00,Occasion,16 Go,?,Toshiba,Beige,"17,3""",,2024-12-14T09:39:21.000Z
v1|395971001725|0,449.90,Occasion,16 Go,1 To,Acer,Noir,"15,6""",1920 x 1080,2024-12-05T20:26:29.000Z
v1|335727382941|0,550.05,État correct - Reconditionné,32 Go,250 Go,Dell,,"15""",1920 x 1080,2024-12-13T13:36:50.000Z
v1|186766301901|0,147.00,Occasion,4 Go,500 Go,ASUS,Noir,"17,3""",1600 x 900,2024-11-06T14:51:05.000Z
v1|186828808942|0,99.90,Très bon état - Reconditionné,2 Go,160 Go,ASUS,Blanc,"10""",,2024-12-06T14:50:13.000Z
v1|167031810757|0,89.00,Occasion,4 Go,NA,HP,Noir,"17,3""",1600 x 900,2024-10-18T16:08:25.000Z
v1|355815809808|0,450.00,Occasion,8 Go,240 Go,Lenovo,Gris,14,1920 x 1080,2024-06-23T17:28:20.000Z
v1|235842798558|0,299.00,Occasion,16 Go,512 Go,Apple,Gris,"15,4""",,2024-11-23T19:52:07.000Z
v1|226428377015|0,360.00,Occasion,32Go,512 Go,Lenovo,Noir,"14""",1920x1080,2024-11-01T23:23:49.000Z
v1|186844126707|0,100.00,Occasion,2 Go,120 Go,Compaq,,"15,4""",,2024-12-15T15:02:10.000Z
v1|256747791338|0,229.00,Très bon état - Reconditionné,8 Go,500 Go,Dell,Noir,"15,6""",1366 x 768,2024-12-12T04:37:01.000Z
v1|356337008528|0,459.00,Occasion,8 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-03T16:26:57.000Z
v1|186350671471|0,749.00,Occasion,16 Go,500 Go,Apple,Gris,"16""",,2024-03-18T10:53:40.000Z
v1|186454433305|0,179.00,Occasion,8 Go,500 Go,HP,Argenté,"15,6""",nn,2024-05-22T14:38:21.000Z
v1|196766509613|0,221.27,Occasion,256 MB,40 Go,Sony,,15 in,,2024-10-31T09:59:00.000Z
v1|276297922335|0,719.99,Occasion,16 Go,1 To,Lenovo,Noir,"13,3""",,2024-01-22T19:27:49.000Z
v1|186832457620|0,50.00,Occasion,2 Go,32 Go,ASUS,,"11,6""",,2024-12-08T16:50:50.000Z
v1|196870415480|0,199.00,État correct - Reconditionné,8GO,240 Go,Lenovo,Noir,"12""5",1366 x 768,2024-12-03T17:14:17.000Z
v1|335381818850|0,119.90,Occasion,8 Go,8 Go,Dell,Noir,"14""",,2024-05-06T15:43:51.000Z
v1|176677796847|0,119.00,Occasion,6 Go,6 Go,HP,Gris,"17,3""",1600 x 900,2024-11-12T12:30:08.000Z
v1|186841975409|0,60.00,Occasion,2 Go,160 Go,Fujitsu,,"15,4""",,2024-12-14T06:49:00.000Z
v1|176732691242|0,155.00,Occasion,6 Go,256 Go,HP,,"15,6""",,2024-12-12T22:09:38.000Z
v1|116401540974|0,90.00,Occasion,4 Go,1 To,Packard Bell,,"17""",,2024-11-24T16:09:17.000Z
v1|356369170857|0,289.00,Très bon état - Reconditionné,8 Go,256 Go,Lenovo,Noir,"13,3""",,2024-12-12T21:01:26.000Z
v1|286084597146|0,266.00,Occasion,8 Go,256 Go,Dell,Gris,"14""",,2024-09-30T01:24:47.000Z
v1|235768159233|0,315.00,Occasion,16 Go,512 Go,HP,,0,,2024-10-01T20:33:16.000Z
v1|196766257695|0,707.72,Occasion,8 Go,512 Go,Sony,Noir,14 in,,2024-10-31T07:37:35.000Z
v1|315990413645|0,279.00,Occasion,16 Go,250 Go,Dell,,"14""",1920 x 1080,2024-11-23T16:16:45.000Z
v1|387659909797|0,420.00,Occasion,8Go,512 Go,Apple,Space Grey,"13""",2560x1600,2024-11-28T13:55:51.000Z
v1|285683784655|0,199.90,Occasion,8 Go,256 Go,Lenovo,Noir,"12,5""",1920 x 1080,2024-02-03T11:18:21.000Z
v1|255756100627|0,1699.00,Neuf,8 GB,512 GB,Getac,,"14,1""",1920 x 1080,2022-10-02T15:36:24.000Z
v1|225334297163|0,220.00,Occasion,8 Go,256 Go,Dell,,"12,5""",,2023-01-06T09:33:39.000Z
v1|235822085244|0,319.00,Occasion,8 Go,256 Go,Acer,Noir,"14""",,2024-11-08T10:20:14.000Z
v1|176728057992|0,399.00,Occasion,8 Go,256 Go,Apple,Gris,"13""",2560 x 1600,2024-12-09T23:59:57.000Z
v1|135304950654|0,170.00,Occasion,8 Go,250 Go,HP,,"15,6""",,2024-10-16T12:31:46.000Z
v1|375641437972|0,160.68,Occasion,4 Go,240 Go,DELL,,15.6'',1366 x 768,2024-09-10T17:09:59.000Z
v1|205095968495|0,380.00,Occasion,16 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-11-10T12:33:45.000Z
v1|186835326930|0,65.00,Occasion,3 Go,120 Go,Fujitsu,,"15,4""",,2024-12-10T07:52:00.000Z
v1|296730690058|0,179.99,Occasion,8 Go,180Go,Lenovo,Noir,"12,5""",,2024-10-04T09:50:37.000Z
v1|365107321134|0,250.00,Occasion,8 Go,256 Go,HP,Argenté,"15""",1366 x 768,2024-09-06T15:37:54.000Z
v1|387536191716|0,530.00,Occasion,8 Go,256 Go,Apple,Gris,"13""",2560 x 1600,2024-10-25T12:48:18.000Z
v1|316045750727|0,1600.00,Occasion,16 Go,1 To,Alienware,Blanc,"15,6""",1920 x 1080,2024-12-12T17:31:30.000Z
v1|116419419703|0,215.00,Occasion,8 Go,256 Go,Dell,Gris,"13,3""",1920 x 1080,2024-12-13T20:35:30.000Z
v1|326327055448|0,100.00,Occasion,4 Go,640 Go,Toshiba,Noir,"17,3""",,2024-11-04T12:37:08.000Z
v1|285149168073|0,259.90,Occasion,8 Go,128 Go,Lenovo,Noir,"13,3""",1920 x 1080,2023-02-16T12:40:12.000Z
v1|196761236745|0,535.54,Occasion,8 Go,500 Go,Sony,Pink,15 in,,2024-10-29T15:37:47.000Z
v1|204820408981|0,370.80,Occasion,2 Go,80 Go,DELL,,15.4'',,2024-06-06T17:27:25.000Z
v1|315995043390|0,80.00,Occasion,4 Go,2 To,Acer,Noir,"15,6""",1366 x 768,2024-11-24T15:05:59.000Z
v1|326126340520|0,110.00,Occasion,6 Go,10 Go,Acer,Noir,"15,6""",1366 x 768,2024-05-14T06:18:27.000Z
v1|296882299374|0,525.02,Occasion,16 Go,512 Go,Lenovo,Bleu,"17""",1920 x 1080,2024-12-15T10:43:40.000Z
v1|196629526934|0,189.00,Très bon état - Reconditionné,16go,256Go SSD,Dell,Noir,"14""",1366 x 768,2024-09-12T09:07:21.000Z
v1|116396128189|0,290.00,Très bon état - Reconditionné,16 Go,512 Go,DELL,Noir,"12""",,2024-11-18T18:34:10.000Z
v1|356329676136|0,149.00,Occasion,5 Go,128 Go,HP,,"15,6""",,2024-12-01T22:49:34.000Z
v1|285689158875|0,529.90,Occasion,16 Go,256 Go,Lenovo,Noir,"15""",1920 x 1080,2024-02-07T00:16:50.000Z
v1|356059112680|0,299.00,Très bon état - Reconditionné,8 Go,256 Go,HP,Argenté,"15,6""",1366 x 768,2024-09-18T09:45:58.000Z
v1|186419540658|0,149.00,Occasion,8 Go,512 Go,Fujitsu,,"15,6""",,2024-04-28T16:54:23.000Z
v1|266175555590|0,149.99,État correct - Reconditionné,8 Go,480Go,Dell,Noir,"14""",1366 x 768,2023-03-16T16:39:01.000Z
v1|167037916251|0,850.00,Occasion,16 Go,512,Dell,,"13""",,2024-10-21T21:47:11.000Z
v1|176202524534|0,825.00,Ouvert (jamais utilisé),16 Go,512 Go,Xiaomi,Argenté,"16""",2560 x 1600,2024-01-23T22:20:24.000Z
v1|375520306320|0,140.00,Parfait état - Reconditionné,8 Go,64 Go,HP,Noir,"14""",,2024-07-04T13:40:58.000Z
v1|176734293419|0,155.00,Occasion,4 Go,256 Go,Acer,,"17,3""",,2024-12-13T21:59:38.000Z
v1|167183947177|0,203.75,Occasion,8 Go,250 Go,Acer,Noir,15,1920 x 1080 pixels,2024-12-17T08:35:01.000Z
v1|196827764442|0,320.00,Occasion,16 Go,256 Go,Dell,Noir,"15""",1920 x 1080,2024-11-19T06:42:57.000Z
v1|126810387254|0,958.88,Occasion,16 GB,1 To,Samsung,Graphite,40.6cm,2880 x 1800,2024-12-03T03:17:53.000Z
v1|267078528297|0,79.00,Occasion,1 Go,80 Go,IBM,Noir,"14""",1024 x 768,2024-11-27T12:42:13.000Z
v1|135445750251|0,300.00,Occasion,8 Go,750 Go,Apple,Argenté,"15""",,2024-12-16T12:41:13.000Z
v1|375641437971|0,195.70,Occasion,2 Go,80 Go,DELL,,15.4'',,2024-09-10T17:09:58.000Z
v1|186382465768|0,169.00,Occasion,8 Go,0,Lenovo,Noir,"14,1""",nn,2024-04-08T16:21:45.000Z
v1|176732684464|0,175.00,Occasion,4 Go,256 Go,ASUS,,"17,3""",,2024-12-12T22:02:38.000Z
v1|226374861954|0,340.00,Occasion,24 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-09-28T15:47:35.000Z
v1|335418736382|0,249.00,État correct - Reconditionné,8 Go,250 Go,HP,,"13,3""",1920 x 1080,2024-05-31T09:31:57.000Z
v1|186774185484|0,159.00,Occasion,8 Go,256 Go,Dell,,"15,6""",,2024-11-10T13:45:12.000Z
v1|186701851189|0,144.00,Occasion,4 Go,500 Go,Toshiba,Noir,"17,3""",1600 x 900,2024-09-25T13:38:07.000Z
v1|286192651293|0,81.31,Occasion,8 Go,256 SSD,Lenovo,,,,2024-12-01T10:04:10.000Z
v1|135445737127|0,110.00,Occasion,3 Go,256 Go,HP,,"15,6""",,2024-12-16T12:31:26.000Z
v1|126819339015|0,542.29,Occasion,512 Go,512 Go,Panasonic,,33.8cm,,2024-12-08T00:54:49.000Z
v1|116421215251|0,320.00,Occasion,32 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-16T07:33:48.000Z
v1|285645129960|0,163.03,Occasion,8 Go,256 Go,Panasonic,Argent,25.7cm,1920 x 1200,2024-01-09T00:04:55.000Z
v1|365156922880|0,320.00,Occasion,8 Go,256 Go,HP,Argenté,"15""",1920 x 1080,2024-10-04T12:29:39.000Z
v1|395955499825|0,139.90,Occasion,4 Go,250 Go,Dell,Multicouleur,"15,6""",1600 x 900,2024-11-30T16:03:16.000Z
v1|126752057533|0,469.00,Occasion,8 Go,750 Go,Acer Nitro 5,Noir,"15,6""",1920 x 1080,2024-10-31T13:31:05.000Z
v1|126344807155|0,399.00,Occasion,8 Go,700 Go,Acer,Noir,"17,3""",1920 x 1080,2024-02-23T06:56:40.000Z
v1|196666274983|0,599.00,Très bon état - Reconditionné,16 Go,256Go SSD,HP,Silver,17.3,1920 x 1080,2024-09-24T16:46:10.000Z
v1|116419413933|0,250.00,Occasion,16 Go,512 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-13T20:22:26.000Z
v1|176734217561|0,295.00,Occasion,8 Go,256 Go,HP,,"17,3""",,2024-12-13T21:09:07.000Z
v1|335719710325|0,349.00,État correct - Reconditionné,16 Go,250 Go,HP,,"14""",1920 x 1080,2024-12-09T13:34:40.000Z
v1|176738516336|0,155.00,Occasion,4 Go,256 Go,ASUS,,"15,6""",,2024-12-16T13:27:58.000Z
v1|235864207308|0,269.00,État correct - Reconditionné,8 Go,250 Go,Lenovo,,"13,3""",1366 x 768,2024-12-09T13:34:35.000Z
v1|176732692505|0,395.00,Occasion,16 Go,256 Go,HP,,"15,6""",,2024-12-12T22:11:09.000Z
v1|156502988943|0,450.00,Occasion,32 Go,256 Go,Dell,Noir,"17,3""",1920 x 1080,2024-11-08T16:06:44.000Z
v1|196848867960|0,350.00,Occasion,16 Go,512 Go,Dell,Gris,"14""",1920 x 1080,2024-11-26T09:31:09.000Z
v1|276767533620|0,88.32,Occasion,8 Go,SANS DISQUE DUR,Sony,,,,2024-12-05T01:43:33.000Z
v1|196739861805|0,430.00,Occasion,128 Go,128 Go,Huawei,Anthracite,"12,6""",2560 x 1600,2024-10-22T04:04:41.000Z
v1|355947906642|0,210.00,Occasion,8 Go,256 Go,HP,Multicouleur,"14""",1920 x 1080,2024-08-12T12:26:22.000Z
v1|196794615344|0,240.00,Occasion,8 Go,256 Go,HP,Gris,"15""",1366 x 768,2024-11-09T08:22:01.000Z
v1|296457854010|0,199.99,Occasion,4 Go,1 To,ASUS,Blanc,"15,6""",,2024-05-25T16:38:54.000Z
v1|126810387177|0,399.54,Occasion,16 GB,512 Go,HP,Argent,"14.0""",1920 x 1080,2024-12-03T03:17:52.000Z
v1|255827150855|0,319.00,Occasion,4 Go,256 Go,Panasonic,Blanc,"10,8""",1024 x 768,2022-11-14T11:10:53.000Z
v1|156546890593|0,159.00,Occasion,8 Go,250 Go,Dell,,"15,6""",,2024-11-27T17:04:52.000Z
v1|116419427006|0,175.00,Occasion,16 Go,256 Go,Dell,Noir,"13,3""",1920 x 1080,2024-12-13T20:49:05.000Z
v1|315880355442|0,229.00,Occasion,4 Go,64 Go,Microsoft,Argenté,"10""",1800 x 1200,2024-10-23T11:54:14.000Z
v1|166185608602|0,450.00,Occasion,8 Go,250 Go,Dell,,"13,3""",3840 x 2160,2023-06-21T16:38:44.000Z
v1|335602226099|0,100.00,Occasion,8 Go,500 Go,Dell,Gris/Noir,"14""",1600 x 900,2024-10-03T13:16:53.000Z
v1|186841976404|0,90.00,Occasion,4 Go,500 Go,Acer,,"13,3""",,2024-12-14T06:50:09.000Z
v1|146264590842|0,99.90,Occasion,2 Go,2 Go,Apple,,"15""",,2024-12-12T17:23:20.000Z
v1|285652242444|0,249.90,Occasion,16 Go,256 Go,Dell,Noir,"13,3""",1920 x 1080,2024-01-13T16:30:05.000Z
v1|286217837848|0,180.00,Occasion,"1,5 Go",120 Go,Panasonic,,"13,3""",1024 x 768,2024-12-16T11:25:08.000Z
v1|186470367717|0,199.00,Occasion,8 Go,256 Go,HP,Noir,12.5,1366 x 768,2024-06-01T15:22:57.000Z
v1|156583698926|0,449.00,Occasion,16 Go,512 Go,Dell,Noir,"15,6""",1920 x 1080,2024-12-15T11:15:37.000Z
v1|186800977620|0,119.00,Occasion,4,0,Dell,Noir,Nn,nn,2024-11-22T15:20:01.000Z
v1|185790605530|0,169.00,Occasion,8 Go,0,HP,Gris,14,Nn,2023-02-24T21:38:00.000Z
v1|186844126691|0,200.00,Occasion,4 Go,500 Go,Acer,,"15,6""",,2024-12-15T15:02:10.000Z
v1|276018079058|0,349.99,Occasion,8 Go,256 Go,Lenovo,Noir,"13,3""",1920 x 1080,2023-08-27T18:16:59.000Z
v1|267088829244|0,125.00,Occasion,4 Go,NA,HP,Noir,"15,6""",1366 x 768,2024-12-06T16:38:18.000Z
v1|335442082089|0,922.96,Ouvert (jamais utilisé),16GB,2 To,Sony,Blanc,39.6cm,1366 x 786,2024-06-15T13:16:27.000Z
v1|364874180739|0,230.00,Occasion,8 Go,8 Go,Dell,Noir,"15,6""",1920 x 1080,2024-05-03T14:46:06.000Z
v1|356179378194|0,529.00,Parfait état - Reconditionné,16 Go,256 Go,Dell,Noir,"15,6""",1920 x 1080,2024-10-22T14:29:57.000Z
v1|166976028993|0,219.90,Très bon état - Reconditionné,16 Go,512 Go,Dell,Gris,"14""",,2024-09-17T04:01:54.000Z
v1|235870918112|0,789.00,État correct - Reconditionné,32 Go,1 To,HP,,"15,6""",1920 x 1080,2024-12-14T13:24:43.000Z
v1|276552907634|0,339.99,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-07-15T13:15:40.000Z
v1|356288695859|0,249.00,Parfait état - Reconditionné,8 Go,1 To,Dell,Gris,"14""",1366 x 768,2024-11-21T16:47:54.000Z
v1|186841975211|0,65.00,Occasion,3 Go,320 Go,HP,,"13,3""",,2024-12-14T06:48:36.000Z
v1|196841294347|0,250.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-11-23T11:52:49.000Z
v1|176738522674|0,155.00,Occasion,4 Go,256 Go,Acer,,"15,6""",,2024-12-16T13:33:49.000Z
v1|196843660531|0,240.00,Occasion,8 Go,256 Go,HP,Gris,"12,5""",1366 x 768,2024-11-24T10:25:40.000Z
v1|156370362968|0,399.00,Occasion,16 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-08-23T14:35:04.000Z
v1|285673203707|0,729.90,Occasion,32 Go,512 Go,Lenovo,Noir,"15,6""",1920 x 1080,2024-01-27T16:10:13.000Z
v1|196295439750|0,219.00,Très bon état - Reconditionné,8Go,512Go SSD,Dell,Noir,"12""5",titre,2024-03-15T15:44:56.000Z
v1|286180985989|0,149.90,Occasion,8 Go,256 Go,Dell,,"15,6""",,2024-11-24T20:16:59.000Z
v1|116407304375|0,330.00,État correct - Reconditionné,16 Go,256 Go,Lenovo,Gris,"13""",,2024-11-30T17:43:05.000Z
v1|326369868792|0,499.00,Occasion,512 Go,512 Go,Huawei,Gris,"14""",1920 x 1080,2024-12-12T16:30:21.000Z
v1|205168319313|0,349.90,Occasion,16 Go,1 To,Lenovo,,"15,6""",,2024-12-16T17:03:38.000Z
v1|126803257099|0,617.75,Neuf,8 Go,512 Go,ASUS,multicolore,"15,6 Zoll",1920 x 1080,2024-11-29T18:57:13.000Z
v1|285668453373|0,369.90,Occasion,16 Go,256 Go,Lenovo,Noir,"15""",1920 x 1080,2024-01-24T20:10:19.000Z
v1|365189546153|0,390.00,Occasion,4 Go,128 Go,Samsung,Argenté,"12""",3840 x 2160,2024-10-21T10:54:38.000Z
v1|116336753073|0,250.00,Occasion,16 Go,512 Go,Lenovo,Noir,"15""",,2024-09-23T20:35:38.000Z
v1|226327647945|0,79.00,Occasion,3 Go,320 Go,Lenovo,,"15,6""",1366 x 768,2024-09-01T19:57:27.000Z
v1|135387147197|0,549.00,Occasion,16 Go,512 Go,Microsoft,Gris,"13""",2496 x 1664,2024-11-19T10:48:37.000Z
v1|167156101041|0,220.00,Occasion,4 Go,256 Go,ASUS,Noir,"14""",,2024-12-06T21:37:28.000Z
v1|235874920948|0,559.00,Occasion,16 Go,512 Go,Apple,Gris Sidéral,"13""",,2024-12-17T18:47:38.000Z
v1|365107092113|0,189.00,Occasion,4 Go,240 Go,HP,Noir,"13,3""",1366 x 768,2024-09-06T12:12:44.000Z
v1|146208159673|0,80.00,Ouvert (jamais utilisé),2 Go,32 Go,Danew,Argenté,"10,1""",1280 x 800,2024-11-20T14:00:43.000Z
v1|276609573577|0,689.99,Occasion,16 Go,512 Go,Lenovo,Beige,"14""",1920 x 1080,2024-08-24T18:42:57.000Z
v1|286193364471|0,139.00,Occasion,4 Go,120 Go,Toshiba,,"17,3""",,2024-12-01T19:10:58.000Z
v1|326217032182|0,70.00,Occasion,2 Go,250 Go,Apple,Blanc,"13""",1280 x 800,2024-07-30T16:42:48.000Z
v1|116420536471|0,275.00,Occasion,8 Go,256 Go,HP,Gris,"14,2""",1920 x 1080,2024-12-15T10:20:01.000Z
v1|176732688848|0,125.00,Occasion,4 Go,256 Go,Lenovo,,"15,6""",,2024-12-12T22:08:06.000Z
v1|116380425606|0,290.00,État correct - Reconditionné,16 Go,256 Go,HP,Gris,"13""",,2024-11-04T12:01:14.000Z
v1|116061294982|0,399.00,Occasion,8 Go,256 Go,Apple,Gris,"13,3""",2560 x 1600,2024-02-06T22:45:42.000Z
v1|285834160829|0,279.90,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",2560 x 1440,2024-04-28T01:32:46.000Z
v1|196870391020|0,199.00,Très bon état - Reconditionné,8 Go,8 Go,HP,Noir,"15.6""",1366 * 768,2024-12-03T16:51:36.000Z
v1|267094370225|0,70.00,Occasion,10 Go,750 Go,HP,,"13,3""",,2024-12-11T11:16:45.000Z
v1|116396128213|0,250.00,Très bon état - Reconditionné,8 Go,256 Go,DELL,Noir,"12""",,2024-11-18T18:34:13.000Z
v1|196665827534|0,249.00,État correct - Reconditionné,8 Go,512 Go,HP,Noir,"14""",1920 * 1080,2024-09-24T13:19:04.000Z
v1|186363403128|0,209.00,Occasion,8 Go,0,Dell,Noir,Nn,1920X1080,2024-03-26T15:51:30.000Z
v1|276755154794|0,91.83,Occasion,4 Go,64 Go,Dell,,,,2024-11-28T12:26:31.000Z
v1|395973245198|0,90.00,Occasion,4 GB,32 GB,Acer,,"13""",,2024-12-06T08:57:43.000Z
v1|135248251075|0,249.00,Occasion,16 Go,240 Go,HP,Noir,"15,6""",1920 x 1080,2024-09-14T15:55:12.000Z
v1|185889939710|0,120.00,Occasion,4 Go,500 Go,Toshiba,Noir,"17,3""",1600 x 900,2023-05-10T09:28:41.000Z
v1|404896718526|0,210.00,Occasion,8 Go,256 Go,HP,Gris,"15,6""",1920 x 1080,2024-04-01T21:01:00.000Z
v1|296712094082|0,335.00,Occasion,8 Go,256 Go,Lenovo,Gris,"15,6""",1920 x 1080,2024-09-24T13:38:57.000Z
v1|186768206889|0,133.00,Occasion,4 Go,320 Go,Lenovo,Noir,"15,6""",1366 x 768,2024-11-07T13:15:42.000Z
v1|166941311817|0,190.00,Occasion,8 Go,128 Go,Dell,,"12""",1920 x 1080,2024-08-28T10:31:42.000Z
v1|196385330789|0,449.00,Très bon état - Reconditionné,16 Go,250 Go,Apple,Silver,"13.3""",2560 * 1600,2024-05-08T12:57:31.000Z
v1|126810387220|0,862.54,Occasion,16 GB,512 Go,HP,Bleu,34.3cm,1920 x 1280,2024-12-03T03:17:52.000Z
v1|196352011575|0,249.00,État correct - Reconditionné,8Go,titre,Lenovo,Noir,"15.6""",1920 * 1080,2024-04-18T15:25:28.000Z
v1|387721073259|0,99.00,Occasion,4 Go,500 Go,Dell,,"15,6""",,2024-12-12T15:38:28.000Z
v1|285240198775|0,249.90,Occasion,8 Go,256 Go,HP,Argenté,"14""",1366 x 768,2023-04-17T20:37:46.000Z
v1|145794366921|0,129.00,Occasion,1 Go,160 Go,Samsung,Bleu,"10""",1024 x 600,2024-05-24T14:38:11.000Z
v1|387359316936|0,820.24,Occasion,16 GB,512 Go,Apple,Argent,16 Zoll,3072 x 1920,2024-09-05T04:40:56.000Z
v1|305874422215|0,59.98,Occasion,1 Go,250 Go,ASUS,Noir,"10,1""",1024 x 600,2024-10-31T15:01:25.000Z
v1|405386415478|0,146.22,Occasion,8 Go,500 Go,Lenovo,Noir,"14 Zoll (35,6 cm)",1600 x 900,2024-11-28T18:26:59.000Z
v1|235507564646|0,400.00,Occasion,16 Go,1 To,Acer,Gris,"15,6""",1920 x 1080,2024-04-05T15:08:20.000Z
v1|126740854315|0,60.00,Occasion,4 Go,64,duoduogo,,"10""",,2024-10-24T20:41:22.000Z
v1|375732917291|0,250.00,Ouvert (jamais utilisé),8 Go,128 Go,Acer,Gris,"13,5""",,2024-10-22T16:44:12.000Z
v1|394630264267|0,900.00,Occasion,8 Go,256 Go,HP,,"13""",1366 x 768,2023-05-17T16:51:29.000Z
v1|126802586490|0,914.34,Occasion,32 Go,512 Go,Dell,Argent,39.6cm,1920 x 1200,2024-11-29T09:42:26.000Z
v1|205034762982|0,59.90,Occasion,4 Go,500 Go,Sony,,"14,1""",,2024-10-10T05:49:52.000Z
v1|116161792458|0,330.00,Ouvert (jamais utilisé),8Go,256 Go,HP,Argent,"12,3""",2736 x 1824 pixels,2024-04-27T14:26:42.000Z
v1|356348053529|0,350.00,Neuf,12 Go,512 Go,Lenovo,Gris,"17,3""",1600 x 900 pixels,2024-12-06T19:40:38.000Z
v1|335731361703|0,74.00,Occasion,6 Go,500 Go,HP,Marron,"15,6""",1366 x 768,2024-12-15T22:10:41.000Z
v1|196877279769|0,279.00,Très bon état - Reconditionné,16Go,240 Go,Lenovo,Noir,13.3,1920 * 1080,2024-12-06T14:21:46.000Z
v1|167179369633|0,100.00,Occasion,5 Go,8 Go,Dell,,"15""",,2024-12-15T16:33:48.000Z
v1|356121570771|0,500.00,Neuf,16 Go,8 Go,Microsoft,Rose,"12,4""",1536 x 1024,2024-10-06T11:22:28.000Z
v1|186796612204|0,595.48,Occasion,16 Go,500 Go,ASUS,,"15,6""",,2024-11-20T20:51:31.000Z
